subject,opponent,seed,num_rounds,first_round,last_round,per_c,per_C,per_cC,per_cD,per_dC,per_dD,avg_score,avg_net_score
_lp15,_dp30,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,2.3316582914572863,-0.7286432160804021
_lp15,_dp70,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,1.1809045226130652,-2.763819095477387
_lp15,_dp70,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,1.1809045226130652,-2.562814070351759
_lp15,_dp70,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,0.9547738693467337,-3.090452261306533
_lp15,_dp70,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,1.236180904522613,-2.512562814070352
_lp15,_dp70,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,1.0402010050251256,-2.763819095477387
_lp15,_l7,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,3.1959798994974875,0.5025125628140703
_lp15,_l7,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,3.3266331658291457,0.8291457286432161
_lp15,_l7,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,3.2160804020100504,0.5527638190954773
_lp15,_l7,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,3.306532663316583,0.7788944723618091
_lp15,_l7,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,3.3165829145728645,0.8040201005025126
_lp15,_l78,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,3.180904522613065,0.47738693467336685
_lp15,_l78,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,3.3115577889447234,0.8040201005025126
_lp15,_l78,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,3.201005025125628,0.5276381909547738
_lp15,_l78,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,3.291457286432161,0.7537688442211056
_lp15,_l78,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,3.301507537688442,0.7788944723618091
_lp15,_l47,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,3.1758793969849246,0.47738693467336685
_lp15,_l47,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,3.3115577889447234,0.8040201005025126
_lp15,_l47,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,3.201005025125628,0.5276381909547738
_lp15,_l47,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,3.291457286432161,0.7537688442211056
_lp15,_l47,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,3.301507537688442,0.7788944723618091
_lp15,_lp15,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,2.6683417085427137,-0.35175879396984927
_lp15,_lp15,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,2.909547738693467,0.20100502512562815
_lp15,_lp15,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,2.7437185929648242,-0.20100502512562815
_lp15,_lp15,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,2.728643216080402,-0.12562814070351758
_lp15,_lp15,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,2.64321608040201,-0.22613065326633167
_lp15,_lp30,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,2.221105527638191,-1.0804020100502512
_lp15,_lp30,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,2.442211055276382,-0.5276381909547738
_lp15,_lp30,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,2.241206030150754,-1.0050251256281406
_lp15,_lp30,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,2.3768844221105527,-0.678391959798995
_lp15,_lp30,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,2.3316582914572863,-0.7286432160804021
_lp15,_lp70,0,200,1,200,1.0,0.8944723618090452,0.89,0.105,0.0,0.0,1.1809045226130652,-2.763819095477387
_lp15,_lp70,1,200,1,200,1.0,0.8291457286432161,0.825,0.17,0.0,0.0,1.1809045226130652,-2.562814070351759
_lp15,_lp70,2,200,1,200,1.0,0.8844221105527639,0.88,0.115,0.0,0.0,0.9547738693467337,-3.090452261306533
_lp15,_lp70,3,200,1,200,1.0,0.8391959798994975,0.835,0.16,0.0,0.0,1.236180904522613,-2.512562814070352
_lp15,_lp70,4,200,1,200,1.0,0.8341708542713568,0.83,0.165,0.0,0.0,1.0402010050251256,-2.763819095477387
_lp30,TIFT,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.7537688442211055,0.02512562814070352
_lp30,TIFT,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.6030150753768844,0.0
_lp30,TIFT,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.693467336683417,0.0
_lp30,TIFT,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.577889447236181,0.02512562814070352
_lp30,TIFT,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.5477386934673367,0.0
_lp30,TIFTxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.7537688442211055,0.02512562814070352
_lp30,TIFTxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.6030150753768844,0.0
_lp30,TIFTxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.693467336683417,0.0
_lp30,TIFTxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.577889447236181,0.02512562814070352
_lp30,TIFTxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.5477386934673367,0.0
_lp30,FACE,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,3.4522613065326633,1.1306532663316582
_lp30,FACE,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.613065326633166,1.5326633165829147
_lp30,FACE,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.512562814070352,1.2814070351758795
_lp30,FACE,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.663316582914573,1.6582914572864322
_lp30,FACE,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.693467336683417,1.7336683417085428
_lp30,TIFTcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.7537688442211055,0.02512562814070352
_lp30,TIFTcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.6030150753768844,0.0
_lp30,TIFTcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.693467336683417,0.0
_lp30,TIFTcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.577889447236181,0.02512562814070352
_lp30,TIFTcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.5477386934673367,0.0
_lp30,TFTT,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,3.3467336683417086,0.9547738693467337
_lp30,TFTT,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.3165829145728645,1.0804020100502512
_lp30,TFTT,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.351758793969849,1.0301507537688441
_lp30,TFTT,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.306532663316583,1.1306532663316582
_lp30,TFTT,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.3467336683417086,1.2060301507537687
_lp30,RAND,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,1.7135678391959799,-1.5577889447236182
_lp30,RAND,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,1.8341708542713568,-1.1306532663316582
_lp30,RAND,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,1.8241206030150754,-1.306532663316583
_lp30,RAND,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.0251256281407035,-0.7788944723618091
_lp30,RAND,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,1.678391959798995,-1.2814070351758795
_lp30,RANDcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,1.8743718592964824,-1.3316582914572865
_lp30,RANDcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,1.9246231155778895,-1.0301507537688441
_lp30,RANDcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,1.814070351758794,-1.3316582914572865
_lp30,RANDcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.0100502512562812,-0.8291457286432161
_lp30,RANDcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,1.8090452261306533,-1.0552763819095476
_lp30,RANDxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,1.8743718592964824,-1.3316582914572865
_lp30,RANDxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,1.9246231155778895,-1.0301507537688441
_lp30,RANDxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,1.814070351758794,-1.3316582914572865
_lp30,RANDxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.0100502512562812,-0.8291457286432161
_lp30,RANDxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,1.8090452261306533,-1.0552763819095476
_lp30,ALTRxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,1.8542713567839195,-1.35678391959799
_lp30,ALTRxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,1.984924623115578,-0.9547738693467337
_lp30,ALTRxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,1.8844221105527639,-1.2060301507537687
_lp30,ALTRxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.0452261306532664,-0.8291457286432161
_lp30,ALTRxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.0552763819095476,-0.7537688442211056
_lp30,ALTRcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,1.8542713567839195,-1.35678391959799
_lp30,ALTRcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,1.984924623115578,-0.9547738693467337
_lp30,ALTRcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,1.8844221105527639,-1.2060301507537687
_lp30,ALTRcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.0452261306532664,-0.8291457286432161
_lp30,ALTRcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.0552763819095476,-0.7537688442211056
_lp30,LIAR,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.22613065326633167,-3.869346733668342
_lp30,LIAR,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.3065326633165829,-3.4673366834170856
_lp30,LIAR,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.2562814070351759,-3.7185929648241207
_lp30,LIAR,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.3316582914572864,-3.341708542713568
_lp30,LIAR,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.34673366834170855,-3.2663316582914574
_lp30,COOP,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,3.4522613065326633,1.1306532663316582
_lp30,COOP,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.613065326633166,1.5326633165829147
_lp30,COOP,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.512562814070352,1.2814070351758795
_lp30,COOP,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.663316582914573,1.6582914572864322
_lp30,COOP,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.693467336683417,1.7336683417085428
_lp30,DEFT,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.22613065326633167,-3.869346733668342
_lp30,DEFT,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.3065326633165829,-3.4673366834170856
_lp30,DEFT,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.2562814070351759,-3.7185929648241207
_lp30,DEFT,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.3316582914572864,-3.341708542713568
_lp30,DEFT,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.34673366834170855,-3.2663316582914574
_lp30,ABNB,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,3.4522613065326633,1.1306532663316582
_lp30,ABNB,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.613065326633166,1.5326633165829147
_lp30,ABNB,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.512562814070352,1.2814070351758795
_lp30,ABNB,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.663316582914573,1.6582914572864322
_lp30,ABNB,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.693467336683417,1.7336683417085428
_lp30,GRUD,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.24623115577889448,-3.8442211055276383
_lp30,GRUD,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.35678391959798994,-3.391959798994975
_lp30,GRUD,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.33668341708542715,-3.592964824120603
_lp30,GRUD,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.4723618090452261,-3.1155778894472363
_lp30,GRUD,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.36683417085427134,-3.241206030150754
_lp30,GRUDcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.24623115577889448,-3.8442211055276383
_lp30,GRUDcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.35678391959798994,-3.391959798994975
_lp30,GRUDcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.33668341708542715,-3.592964824120603
_lp30,GRUDcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.4723618090452261,-3.1155778894472363
_lp30,GRUDcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.36683417085427134,-3.241206030150754
_lp30,GRUDxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.24623115577889448,-3.8442211055276383
_lp30,GRUDxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.35678391959798994,-3.391959798994975
_lp30,GRUDxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.33668341708542715,-3.592964824120603
_lp30,GRUDxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.4723618090452261,-3.1155778894472363
_lp30,GRUDxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.36683417085427134,-3.241206030150754
_lp30,STRA,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.7688442211055277,0.05025125628140704
_lp30,STRA,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.6180904522613067,0.02512562814070352
_lp30,STRA,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.693467336683417,0.0
_lp30,STRA,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.577889447236181,0.02512562814070352
_lp30,STRA,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.562814070351759,0.02512562814070352
_lp30,STRAfv,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,3.4522613065326633,1.1306532663316582
_lp30,STRAfv,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.613065326633166,1.5326633165829147
_lp30,STRAfv,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.512562814070352,1.2814070351758795
_lp30,STRAfv,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.663316582914573,1.6582914572864322
_lp30,STRAfv,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.693467336683417,1.7336683417085428
_lp30,STRAcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.562814070351759,-0.25125628140703515
_lp30,STRAcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.4120603015075375,-0.3015075376884422
_lp30,STRAcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.492462311557789,-0.3015075376884422
_lp30,STRAcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.557788944723618,0.0
_lp30,STRAcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.391959798994975,-0.22613065326633167
_lp30,STRAxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.562814070351759,-0.25125628140703515
_lp30,STRAxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.4120603015075375,-0.3015075376884422
_lp30,STRAxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.492462311557789,-0.3015075376884422
_lp30,STRAxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.557788944723618,0.0
_lp30,STRAxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.391959798994975,-0.22613065326633167
_lp30,GRAS,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.7386934673366836,0.0
_lp30,GRAS,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.5728643216080402,-0.05025125628140704
_lp30,GRAS,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.663316582914573,-0.05025125628140704
_lp30,GRAS,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.5728643216080402,0.02512562814070352
_lp30,GRAS,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.5326633165829144,-0.02512562814070352
_lp30,GRAScx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.9748743718592965,0.3768844221105528
_lp30,GRAScx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.0954773869346734,0.7286432160804021
_lp30,GRAScx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.0150753768844223,0.5025125628140703
_lp30,GRAScx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.100502512562814,0.8542713567839196
_lp30,GRAScx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.1457286432160805,0.9045226130653267
_lp30,GRASxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.9748743718592965,0.3768844221105528
_lp30,GRASxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,3.0954773869346734,0.7286432160804021
_lp30,GRASxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,3.0150753768844223,0.5025125628140703
_lp30,GRASxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,3.100502512562814,0.8542713567839196
_lp30,GRASxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,3.1457286432160805,0.9045226130653267
_lp30,GROF,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.7386934673366836,0.05025125628140704
_lp30,GROF,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.758793969849246,0.25125628140703515
_lp30,GROF,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.5678391959798996,-0.17587939698492464
_lp30,GROF,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.6231155778894473,0.07537688442211055
_lp30,GROF,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.6381909547738696,0.12562814070351758
_lp30,GROFcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.592964824120603,-0.20100502512562815
_lp30,GROFcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.5829145728643215,-0.02512562814070352
_lp30,GROFcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.6683417085427137,0.0
_lp30,GROFcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.7336683417085426,0.25125628140703515
_lp30,GROFcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.628140703517588,0.1507537688442211
_lp30,GROFxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.592964824120603,-0.20100502512562815
_lp30,GROFxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.5829145728643215,-0.02512562814070352
_lp30,GROFxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.6683417085427137,0.0
_lp30,GROFxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.7336683417085426,0.25125628140703515
_lp30,GROFxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.628140703517588,0.1507537688442211
_lp30,JOSS,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.5175879396984926,-0.35175879396984927
_lp30,JOSS,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.3819095477386933,-0.32663316582914576
_lp30,JOSS,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.437185929648241,-0.4020100502512563
_lp30,JOSS,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.3266331658291457,-0.35175879396984927
_lp30,JOSS,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.201005025125628,-0.5276381909547738
_lp30,JOSSog,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.4824120603015074,-0.3768844221105528
_lp30,JOSSog,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.386934673366834,-0.32663316582914576
_lp30,JOSSog,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.4623115577889445,-0.3768844221105528
_lp30,JOSSog,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.3819095477386933,-0.27638190954773867
_lp30,JOSSog,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.2110552763819094,-0.5025125628140703
_lp30,JOSScx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.4824120603015074,-0.3768844221105528
_lp30,JOSScx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.386934673366834,-0.32663316582914576
_lp30,JOSScx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.4623115577889445,-0.3768844221105528
_lp30,JOSScx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.3819095477386933,-0.27638190954773867
_lp30,JOSScx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.2110552763819094,-0.5025125628140703
_lp30,JOSSxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.4824120603015074,-0.3768844221105528
_lp30,JOSSxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.386934673366834,-0.32663316582914576
_lp30,JOSSxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.4623115577889445,-0.3768844221105528
_lp30,JOSSxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.3819095477386933,-0.27638190954773867
_lp30,JOSSxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,2.2110552763819094,-0.5025125628140703
_lp30,DAVI,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.39195979899497485,-3.6180904522613067
_lp30,DAVI,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.4723618090452261,-3.2160804020100504
_lp30,DAVI,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.41708542713567837,-3.4673366834170856
_lp30,DAVI,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.48743718592964824,-3.090452261306533
_lp30,DAVI,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.507537688442211,-3.0150753768844223
_lp30,DAVIcx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.39195979899497485,-3.6180904522613067
_lp30,DAVIcx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.4723618090452261,-3.2160804020100504
_lp30,DAVIcx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.41708542713567837,-3.4673366834170856
_lp30,DAVIcx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.48743718592964824,-3.090452261306533
_lp30,DAVIcx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.507537688442211,-3.0150753768844223
_lp30,DAVIxx,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,0.39195979899497485,-3.6180904522613067
_lp30,DAVIxx,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,0.4723618090452261,-3.2160804020100504
_lp30,DAVIxx,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,0.41708542713567837,-3.4673366834170856
_lp30,DAVIxx,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,0.48743718592964824,-3.090452261306533
_lp30,DAVIxx,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,0.507537688442211,-3.0150753768844223
_lp30,TULL,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.130653266331658,-0.9045226130653267
_lp30,TULL,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.512562814070352,-0.12562814070351758
_lp30,TULL,2,200,1,200,1.0,0.7437185929648241,0.74,0.255,0.0,0.0,2.5979899497487438,-0.12562814070351758
_lp30,TULL,3,200,1,200,1.0,0.6683417085427136,0.665,0.33,0.0,0.0,2.35678391959799,-0.3015075376884422
_lp30,TULL,4,200,1,200,1.0,0.6532663316582914,0.65,0.345,0.0,0.0,1.949748743718593,-0.8793969849246231
_lp30,TULLnd,0,200,1,200,1.0,0.7738693467336684,0.77,0.225,0.0,0.0,2.3668341708542715,-0.5527638190954773
_lp30,TULLnd,1,200,1,200,1.0,0.6934673366834171,0.69,0.305,0.0,0.0,2.3969849246231156,-0.32663316582914576
